ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4375,39,15,62,93955,3,2.333333333333333,1,131,0,0,1,1,1
106,24,0,35,94704,3,0.1,2,0,0,1,0,1,0
3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0
143,33,9,48,91770,1,2.1,3,0,0,0,0,0,1
2170,52,27,30,94305,2,0.7,2,0,0,0,0,1,1
3459,48,23,191,95053,2,2.8,1,231,0,0,0,0,1
90,25,-1,113,94303,4,2.3,3,0,0,0,0,0,1
2919,28,3,142,93727,1,0.8,1,0,0,0,0,1,0
3238,35,9,22,94085,3,0.1,2,0,0,0,1,1,1
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0
3175,49,24,35,94701,4,0.2,2,0,0,0,0,0,1
3413,55,29,79,90029,4,4.9,1,0,0,0,0,0,0
2164,33,3,69,92161,4,1.8,3,0,0,0,0,1,0
2637,38,13,179,93943,1,4.1,1,0,0,0,0,1,0
1950,58,34,19,90504,1,1.2,3,0,0,0,0,0,0
1769,43,18,128,92093,4,5.3,1,84,1,0,0,0,0
4291,66,42,95,94596,2,0.0,3,0,0,0,0,1,0
2273,27,3,90,91365,3,0.8,1,0,0,0,0,1,0
2,45,19,34,90089,3,1.5,1,0,0,1,0,0,0
3283,45,21,91,95054,1,4.7,1,0,0,0,0,1,0
4958,29,-1,50,95842,2,1.75,3,0,0,0,0,0,1
1952,45,21,84,94550,4,2.0,3,0,0,0,0,1,1
936,46,20,131,95929,1,5.7,1,256,0,0,0,0,1
4297,35,9,84,94709,4,2.2,2,0,0,0,0,1,0
2721,48,23,32,93302,1,0.1,1,0,0,0,0,0,1
4448,49,22,78,95616,3,2.0,2,0,0,0,0,1,0
1110,65,41,121,92126,2,2.1,1,0,0,0,0,1,0
3961,62,37,48,92028,3,2.2,1,0,0,0,0,0,0
592,30,5,51,92037,1,1.0,1,0,0,0,0,1,0
1696,30,6,184,91911,1,6.0,1,0,0,0,0,1,0
3451,29,4,14,94590,4,0.5,3,0,0,0,0,0,1
2937,49,22,81,94301,3,2.0,2,0,0,0,0,1,0
4205,40,16,61,91711,3,2.1,3,0,0,0,0,0,0
3412,63,37,118,94010,1,2.0,1,427,0,0,0,0,0
1577,43,18,98,92131,2,0.4,1,0,0,0,0,1,0
3955,32,7,134,93108,2,3.1,1,0,0,0,0,0,0
214,57,33,155,91326,1,7.4,1,0,0,0,0,1,0
779,62,36,92,94801,2,0.7,2,0,0,0,0,1,0
1416,33,8,48,94019,1,1.0,1,212,0,0,0,1,0
3760,31,4,29,92093,4,1.5,2,121,0,0,0,1,1
2044,57,32,25,90049,2,0.2,3,0,0,0,0,1,1
2849,24,-1,78,94720,2,1.8,2,0,0,0,0,0,0
4538,62,36,63,95929,1,2.5,3,0,0,0,0,1,1
3506,64,39,103,90304,1,0.8,3,0,0,0,0,1,1
3814,62,37,19,91343,3,1.3,2,97,0,0,0,1,0
1568,63,39,92,94710,2,0.0,3,0,0,0,0,1,0
166,27,1,43,94706,1,1.5,1,0,0,0,0,1,0
4715,27,3,81,90291,3,1.5,1,307,0,1,1,1,1
4273,47,22,89,92647,4,1.9,3,0,0,0,0,1,0
4927,37,13,83,92220,2,1.7,2,0,0,0,0,0,1
1344,41,17,48,92831,2,0.6,3,215,0,0,0,0,1
2014,40,15,52,92691,3,0.8,3,113,0,0,0,1,0
274,41,16,65,90095,3,0.5,3,0,0,0,0,1,0
72,53,29,69,93907,4,1.0,2,0,0,0,0,1,0
3888,24,-2,118,92634,2,7.2,1,0,0,1,0,1,0
1088,38,13,54,92028,3,0.7,2,196,0,0,0,0,0
395,33,9,80,91311,4,3.4,1,0,0,0,0,1,1
584,24,-1,38,95045,2,1.7,2,0,0,0,0,1,0
1368,62,38,42,95747,3,0.1,3,149,0,0,0,0,1
4988,48,23,43,93943,3,1.7,2,159,0,0,0,1,0
4089,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0
2549,48,24,80,91343,1,2.7,1,0,0,0,0,1,0
1014,39,13,58,94551,3,2.1,1,169,0,0,0,1,0
4898,43,18,44,91345,1,2.4,1,0,0,0,0,0,0
3004,52,28,44,90747,3,1.9,2,0,0,0,0,0,1
4789,36,10,39,92009,1,2.0,1,153,0,0,0,0,0
4408,37,13,71,90755,2,1.7,2,0,0,0,0,1,1
3533,38,12,141,94022,2,0.0,1,0,0,0,0,1,1
1764,48,24,134,94105,1,5.0,1,0,0,0,0,0,1
1876,27,3,112,90066,3,2.5,1,389,0,1,0,1,0
1260,52,27,35,95616,4,0.2,2,0,0,0,0,1,0
4531,33,9,19,95370,2,1.0,2,92,0,0,0,1,0
2254,59,35,25,95827,2,0.3,1,75,0,0,0,1,0
2782,47,21,22,92037,1,0.2,1,104,0,0,0,0,0
3593,33,3,20,94704,1,0.6666666666666666,3,0,0,0,0,0,0
527,26,2,205,93106,1,6.333333333333333,1,271,0,0,0,0,1
4264,59,33,18,94542,2,0.2,3,0,0,0,0,0,0
2947,33,9,145,94110,1,4.3,1,437,0,0,0,1,0
378,30,5,40,94402,4,2.0,2,0,0,0,0,1,0
1560,59,35,102,92677,4,3.0,2,115,1,0,0,1,0
3821,32,7,61,94102,3,2.3,1,205,0,0,0,1,1
1964,62,38,50,94539,2,1.1,1,0,0,0,0,0,1
4733,39,13,69,92096,3,0.1,1,247,0,0,0,0,0
349,40,15,173,95060,4,6.6,1,0,1,0,1,1,1
2435,38,12,93,95616,1,5.2,1,267,0,0,0,1,0
2247,35,11,190,92093,3,3.1,2,266,1,0,0,0,0
4167,66,40,30,95133,2,0.7,3,86,0,0,0,0,0
1710,58,34,88,93555,2,1.6,1,0,0,0,0,1,1
1051,53,27,145,90095,2,6.1,3,294,1,0,1,1,1
591,29,3,39,94612,4,2.1,3,0,0,0,0,1,0
520,34,9,48,95616,1,2.5,3,105,0,0,0,1,0
4753,39,14,178,92123,1,4.1,1,207,0,0,0,1,0
4309,44,20,132,94115,3,2.6,1,308,1,0,0,0,0
2478,40,14,179,90025,1,2.6,3,0,1,0,0,1,0
1084,28,3,65,95014,3,2.6,3,0,0,1,0,0,0
3589,62,38,65,91768,1,0.0,2,0,0,0,0,1,0
4779,52,27,22,90755,4,0.8,1,0,0,0,0,1,1
4510,55,30,53,94550,3,1.7,1,0,0,0,0,1,0
1295,34,10,71,95003,1,0.1,1,257,0,0,0,1,1
1810,35,10,79,95045,4,2.1,3,0,0,1,0,1,0
792,55,29,65,94501,4,2.8,2,0,0,0,0,1,0
793,41,16,98,93117,1,4.0,3,0,0,0,0,0,1
4115,52,28,52,92126,4,0.1,3,121,0,0,0,0,0
1856,65,39,30,94304,3,0.7,2,0,0,0,0,1,1
4758,26,2,135,94588,1,1.5,1,0,0,0,0,0,0
1981,45,19,141,94706,1,2.4,1,0,0,0,0,1,0
3234,46,20,111,95037,1,0.0,1,329,0,0,0,0,0
3909,24,0,44,90638,3,0.1,2,0,0,0,0,0,0
4985,27,1,98,94043,4,2.3,3,0,0,0,0,0,1
3329,45,20,22,90230,1,0.1,1,0,0,0,0,0,0
1531,47,21,20,94066,1,0.2,1,0,0,0,0,1,1
1411,60,35,44,92126,4,2.1,1,0,0,0,0,0,0
4295,58,34,150,92110,1,7.4,1,481,0,0,0,1,0
4649,37,11,75,94704,3,0.9,2,0,0,0,0,1,0
84,33,9,50,94305,1,2.4,2,0,0,0,0,0,0
869,40,15,161,94596,2,3.3,1,0,0,1,0,0,1
2351,52,28,22,91711,2,0.4,1,0,0,0,0,1,1
21,56,31,25,94015,4,0.9,2,111,0,0,0,1,0
3425,44,19,45,94539,4,0.0,2,0,0,0,0,1,1
2796,51,25,91,92407,1,0.8,3,0,0,0,0,0,0
4573,32,7,81,95112,4,1.8,3,0,0,0,0,1,0
1563,34,9,89,91763,1,0.0,1,0,0,0,0,1,0
3094,29,5,34,90717,4,0.4,2,0,0,0,0,0,1
3156,55,29,62,92626,3,0.3,2,0,0,0,0,1,0
974,43,18,85,92703,1,4.0,3,287,0,0,0,1,0
1711,31,5,29,95405,2,0.3,2,131,0,0,0,1,1
3202,28,3,81,92121,4,0.2,1,0,0,0,0,0,0
4372,64,39,13,90024,4,0.6,2,0,0,0,0,1,0
4820,32,6,41,95833,3,0.9,1,179,0,0,0,0,0
1099,46,20,114,90720,1,0.0,1,0,0,0,0,1,1
4162,32,8,61,94703,3,2.6,2,0,0,0,0,0,0
2845,60,34,64,95014,3,2.2,3,0,0,0,0,0,0
887,54,29,74,93907,3,2.0,2,0,0,0,0,0,0
4932,57,27,55,95616,1,1.4,3,0,0,0,0,1,0
3679,49,25,30,92093,4,0.6,1,0,0,0,0,0,0
4581,50,24,102,91103,2,6.3,1,0,0,0,0,1,0
3567,57,33,80,92064,2,2.8,1,0,0,0,0,1,1
4402,60,35,42,91902,3,1.5,1,0,0,0,0,0,1
516,41,16,113,92780,1,1.0,3,211,0,0,0,0,1
4621,52,26,84,94132,1,2.4,1,0,0,0,0,1,0
738,64,37,138,94709,2,2.8,2,0,1,0,0,1,0
1454,29,5,85,90232,3,2.5,1,0,0,0,0,1,1
3972,35,11,24,95616,1,0.5,3,0,0,0,0,1,1
4701,31,7,170,95006,1,6.0,1,0,0,0,0,1,0
2507,66,42,39,94590,1,1.9,2,0,0,0,0,1,1
2995,50,24,179,94025,1,1.0,1,0,0,0,0,1,0
2127,44,19,83,92121,4,0.4,1,141,0,0,0,0,0
2927,53,28,44,92152,2,0.6,3,0,0,0,0,1,1
4746,49,23,129,94085,1,0.3,1,0,0,0,0,1,1
907,29,3,154,94720,2,2.0,1,130,0,0,0,0,0
3648,41,14,32,91605,3,1.0,2,0,0,0,0,0,1
1031,61,35,112,90024,4,1.7,3,0,0,0,0,0,1
2508,59,34,60,90048,4,2.1,1,234,0,0,0,1,1
2429,39,12,108,92717,4,3.6666666666666665,2,301,1,0,0,0,1
948,55,29,60,94305,3,2.2,3,84,0,0,0,1,0
3807,34,8,41,92096,4,0.8,1,0,0,0,0,0,0
4755,57,33,93,94025,2,1.6,1,161,0,0,0,0,0
716,47,23,32,92130,1,1.0,1,0,0,1,1,1,1
4056,42,18,65,93460,3,2.1,3,0,0,0,0,1,1
687,24,-1,38,92612,4,0.6,2,0,0,0,0,1,0
704,41,17,141,94022,2,7.6,1,92,0,0,0,0,0
3342,35,9,33,91125,2,0.3,1,0,0,1,0,1,0
2354,61,36,12,93023,4,0.6,2,0,0,0,0,1,1
2258,47,23,130,91763,2,1.4,1,0,0,0,0,0,0
3552,60,35,55,92807,3,0.5,2,172,0,0,0,0,0
474,64,39,182,93955,1,1.2,2,547,1,0,0,1,0
22,57,27,63,90095,3,2.0,3,0,0,0,0,1,0
2753,51,25,34,95819,3,0.9,3,111,0,0,0,1,0
886,31,5,30,94304,4,0.3,2,0,0,0,0,1,0
2449,51,26,42,92103,2,0.6,3,0,0,0,0,1,1
918,45,20,200,90405,2,8.8,1,0,0,0,0,1,1
3758,45,21,142,91101,1,1.4,2,0,1,0,0,1,0
3752,26,2,12,94591,4,1.0,1,0,0,0,0,1,0
2240,55,29,42,95833,4,2.5,1,0,0,1,0,0,0
3845,51,27,75,95828,1,2.7,1,0,0,0,0,0,0
3396,41,16,35,94061,2,1.4,2,135,0,0,0,0,0
1266,32,2,71,95014,2,1.75,3,108,0,0,0,0,0
484,29,5,30,90095,3,1.0,2,0,0,0,0,0,0
4338,26,2,182,93010,2,3.2,2,0,1,0,0,0,0
2964,29,3,41,94588,1,1.9,3,0,0,0,0,1,1
1220,45,18,80,92407,3,2.6666666666666665,2,0,0,0,0,0,0
278,29,2,30,92126,4,1.0,3,0,0,0,0,0,0
989,63,39,32,94998,1,1.9,2,100,0,0,0,0,0
2085,36,9,44,93907,4,1.0,2,101,0,1,0,1,0
1246,46,21,41,94025,1,1.4,3,128,0,0,0,1,0
2383,46,20,185,94131,4,7.5,2,428,1,0,0,0,1
572,35,9,53,94143,4,2.2,2,0,0,0,0,1,0
1436,43,17,55,90266,1,0.2,1,0,0,0,0,1,0
994,41,15,185,91775,1,3.6,2,0,1,0,0,0,0
3931,53,27,145,95605,1,2.9,1,345,0,0,0,0,0
3448,54,29,25,90747,4,0.1,3,109,0,0,0,0,0
586,34,4,83,92653,4,4.0,3,0,0,0,0,1,0
3659,60,35,24,92612,1,0.1,1,0,0,0,0,0,0
2515,41,16,25,92182,2,0.1,2,91,0,1,0,0,0
1350,26,2,171,93943,3,6.0,2,0,1,0,0,1,0
1008,44,19,99,95064,3,3.5,3,357,1,0,0,0,0
675,49,23,59,95827,3,2.1,1,0,0,0,0,0,0
2413,61,36,59,93118,4,1.7,1,148,0,0,0,0,0
2904,58,34,41,95833,3,1.5,1,0,0,0,0,1,1
448,49,23,71,95134,1,1.4,3,0,0,0,0,0,0
3835,48,22,28,94720,1,1.4,3,75,0,0,0,1,0
3759,47,23,199,94720,2,6.666666666666667,1,0,0,0,0,1,0
3704,67,41,78,94301,4,2.4,3,0,0,1,0,0,0
360,32,6,32,93106,1,1.9,3,0,0,0,0,1,0
2065,54,29,65,94545,4,1.8,3,0,0,0,0,0,1
4450,30,6,44,95211,1,0.2,3,0,0,0,0,0,1
3811,48,24,12,94707,4,1.0,1,89,0,0,0,0,0
1691,26,1,102,95521,1,1.9,1,0,0,0,0,0,0
4327,32,8,42,95136,1,0.2,3,102,0,0,0,1,0
1549,57,32,21,92037,4,0.9,2,113,0,1,0,0,0
1248,52,28,39,94606,2,0.8,1,0,0,0,0,1,0
1986,31,7,31,94920,4,0.4,2,79,0,0,0,0,0
295,35,9,55,94536,1,2.0,1,0,0,0,0,1,0
1548,47,21,52,94720,1,1.2,2,194,0,0,0,0,0
2013,57,31,51,93943,1,1.4,1,0,0,0,0,1,1
589,41,17,40,93117,2,2.5,1,0,0,0,1,1,1
3330,35,10,132,94123,1,3.8,1,82,0,0,0,0,1
2404,38,13,140,90210,4,0.5,1,0,1,0,0,0,0
2130,35,10,58,91754,4,0.7,3,232,0,0,0,0,0
4389,47,21,123,90840,1,7.3,1,0,0,0,0,0,0
2411,29,4,130,92630,2,6.7,1,0,0,0,0,0,1
2720,47,21,53,95929,1,1.5,2,0,0,0,0,1,0
426,28,3,28,90505,4,0.8,1,0,0,0,0,1,0
2583,33,9,42,95010,1,2.1,3,0,0,0,0,1,0
1055,63,38,8,95136,4,0.6,2,0,0,0,0,1,0
3967,33,7,84,95051,1,2.9,3,0,0,0,0,1,0
4563,65,40,64,94928,2,1.5,1,0,0,0,0,0,1
557,60,34,21,93105,3,0.3,3,129,0,0,0,1,0
4359,35,11,75,92672,4,2.0,3,79,0,0,0,0,0
3939,49,24,13,95929,2,0.0,1,0,0,0,0,1,0
4713,25,0,14,94309,2,0.9,3,0,0,0,0,0,1
2470,43,18,89,92780,1,0.1,2,307,0,0,0,0,1
4711,41,17,71,92182,3,0.3,3,0,0,0,0,0,1
356,43,19,71,92101,3,0.3,3,0,0,0,0,0,1
1194,58,32,81,92121,3,1.7,2,0,0,0,0,1,1
1717,32,8,200,91330,2,6.5,1,565,0,0,0,1,0
3417,61,37,62,94111,1,0.0,2,244,0,0,0,1,0
2605,37,10,35,92521,4,1.0,2,0,0,0,0,0,0
4130,29,3,10,91320,4,0.4,1,87,0,0,0,1,1
2829,35,10,64,94306,3,0.7,2,230,0,0,0,1,0
1705,46,22,198,95521,2,6.666666666666667,1,0,0,0,0,0,1
2864,29,5,70,93101,4,0.0,1,0,0,0,0,1,1
2619,23,-3,55,92704,3,2.4,2,145,0,0,0,1,0
2401,61,36,169,91380,2,6.1,3,106,1,0,1,1,1
2140,57,32,113,91768,1,0.1,3,0,0,0,0,1,0
3240,30,4,40,90095,1,0.3,1,0,0,0,0,1,0
2384,63,39,52,90033,2,1.1,1,0,0,0,0,1,1
3219,40,16,154,94122,2,6.1,1,325,0,0,0,1,0
3936,59,33,53,90034,3,2.5,1,0,0,0,0,1,0
1286,38,13,113,94720,4,1.7,2,0,1,0,0,0,1
3797,24,-2,50,94920,3,2.4,2,0,0,1,0,0,0
4895,48,22,74,93950,1,1.4,3,0,0,1,0,0,0
4469,67,42,51,94117,3,2.2,1,0,0,0,0,1,1
2088,51,27,188,94305,2,6.9,2,343,1,0,0,1,0
1890,56,30,111,93106,4,0.3,1,372,1,1,1,1,0
4623,47,20,13,94545,3,0.6666666666666666,2,0,0,0,0,1,0
1592,39,13,72,95817,2,2.8,1,0,0,0,0,1,0
1347,44,20,50,95670,3,2.333333333333333,1,200,0,0,0,0,0
4432,38,12,60,92806,2,1.8,1,0,0,0,0,1,0
2163,39,13,74,95008,3,0.9,2,155,0,0,0,1,0
2397,34,10,43,95014,1,1.7,1,142,0,0,0,0,1
4769,38,14,39,93118,1,2.0,2,0,0,0,0,1,0
2272,60,34,101,94928,3,4.4,1,0,0,0,0,1,1
4491,35,9,142,90250,2,0.0,1,0,0,1,0,1,0
3112,34,9,78,90095,3,0.6,2,0,0,0,0,1,0
1138,51,26,134,90230,4,4.5,3,0,1,1,1,1,0
3896,36,12,59,94104,3,2.0,1,216,0,0,0,0,0
973,40,16,50,92093,2,1.7,1,174,0,0,0,0,0
796,57,32,15,92806,2,0.2,3,0,0,0,0,0,1
3021,44,20,151,95193,1,3.5,1,392,0,0,0,1,0
1712,27,3,201,95819,1,6.333333333333333,1,158,0,0,0,1,0
3388,63,37,25,94035,2,0.2,3,0,0,0,0,1,0
37,59,35,121,94720,1,2.9,1,0,0,0,0,0,1
454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0
914,57,32,34,92507,2,2.0,2,0,0,1,0,0,0
4082,60,35,155,92521,1,1.5,3,0,1,0,0,0,1
1200,29,4,62,92064,2,2.5,1,184,0,0,0,1,0
1275,62,37,61,93117,4,1.7,1,0,0,0,0,0,0
2376,55,30,69,91007,4,1.3,3,0,0,1,1,1,1
38,51,25,71,95814,1,1.4,3,198,0,0,0,0,0
975,63,38,54,90401,3,2.2,1,0,0,0,0,1,0
3196,55,29,35,90007,3,1.4,1,0,0,0,0,0,0
984,46,22,142,92220,2,3.3,1,0,0,0,0,0,0
3905,29,5,18,94122,1,0.4,3,94,0,0,0,1,1
4070,56,32,31,94596,4,1.3,1,0,0,0,0,0,0
1419,65,41,154,92008,2,4.6,2,0,1,1,1,1,1
3333,36,9,49,94402,2,1.6666666666666667,2,0,0,0,0,0,1
1561,35,10,31,95605,3,1.3,1,0,0,0,0,0,0
40,38,13,80,94115,4,0.7,3,285,0,0,0,1,0
1487,35,9,141,93022,2,4.5,2,0,1,0,0,0,0
3884,40,16,98,94534,2,1.8,2,98,0,0,0,1,0
170,27,1,112,90503,4,2.1,3,0,0,0,0,0,1
1356,61,37,48,91910,1,0.8,1,158,0,0,0,1,0
2786,34,9,31,92521,4,1.1,3,85,0,1,1,1,1
3633,46,20,111,95307,2,6.3,1,0,0,0,0,0,1
4749,43,18,38,94309,1,0.5,3,144,0,0,0,1,0
4005,65,39,22,92507,3,0.7,2,0,0,0,0,0,0
2683,53,27,81,90032,4,2.6,3,0,0,0,0,1,0
4705,54,28,102,91360,3,1.7,2,0,0,0,0,1,0
4026,51,27,53,94114,1,1.8,3,0,0,0,0,0,1
1641,36,10,55,90009,1,2.0,1,95,0,0,0,1,0
1291,62,38,100,90277,4,1.7,2,0,0,0,0,1,0
1381,60,34,105,92103,2,1.4,1,0,0,0,0,1,0
1934,63,39,40,91311,4,1.2,2,0,0,0,0,1,0
580,57,33,88,93524,1,2.7,2,0,0,0,0,1,0
4221,54,30,39,94806,4,0.1,3,0,0,1,0,1,0
3161,41,15,158,94304,1,4.7,2,0,1,1,1,0,1
2031,63,38,111,95814,2,3.9,1,207,0,1,1,1,1
893,38,12,53,95616,2,2.4,2,0,0,0,0,1,0
3952,40,14,69,92870,3,2.1,1,106,0,0,0,1,0
781,32,7,42,92634,4,0.8,1,0,0,0,0,1,1
160,61,35,41,94545,4,1.7,2,0,0,1,0,1,0
3,39,15,11,94720,1,1.0,1,0,0,0,0,0,0
2264,47,21,28,92868,3,1.5,1,0,0,0,0,1,0
3217,34,8,14,95014,4,0.3,1,0,0,0,0,0,0
2110,47,23,178,93014,1,6.5,3,0,1,0,0,0,0
850,33,8,58,94305,2,0.1,1,0,0,1,1,1,1
2738,57,31,159,94577,2,0.5,1,0,0,0,0,0,0
2467,24,-2,80,94105,2,1.6,3,0,0,0,0,1,0
3651,47,21,93,91604,2,0.8,3,107,0,0,0,0,0
1597,45,20,55,92606,4,1.9,3,164,0,1,0,0,0
1777,50,26,42,94080,4,1.1,2,151,0,0,0,1,0
1914,57,33,134,92110,4,0.9,1,198,1,0,0,1,0
1044,51,27,21,95630,3,0.4,1,0,0,0,0,1,0
4714,25,1,122,93022,2,0.2,1,0,0,0,0,1,0
1545,39,15,24,92123,1,1.0,1,116,0,0,0,1,1
2737,53,29,12,95621,1,0.3,1,0,0,0,0,0,0
3707,58,33,51,94305,2,1.6,3,123,0,0,0,1,0
4618,38,13,41,95521,3,0.5,3,0,0,0,0,0,1
54,50,26,190,90245,3,2.1,3,240,1,0,0,1,0
1797,57,32,42,92831,2,2.1,3,0,0,0,0,1,0
1912,60,35,52,94709,3,0.5,2,0,0,0,0,0,0
2307,37,13,82,92373,2,2.2,1,0,0,0,0,0,0
2554,39,15,91,93907,2,1.7,2,151,0,0,0,0,0
2801,52,26,28,93907,2,0.7,2,90,0,0,0,1,1
4087,50,26,11,93106,4,0.2,1,0,0,1,0,0,0
4128,43,19,82,95758,2,1.8,2,0,0,0,0,1,1
825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0
4734,49,23,121,90032,1,4.9,1,0,0,0,0,1,0
3179,46,21,71,95814,4,1.9,3,0,0,0,0,0,0
3402,39,15,28,95818,1,1.4,3,118,0,0,0,1,1
1390,45,15,20,94107,1,0.75,3,0,0,0,0,1,0
3565,33,7,29,94720,1,0.6,3,0,0,0,0,0,0
4877,44,19,142,95054,1,1.5,3,0,1,0,0,0,0
885,38,13,55,91709,2,1.1,2,0,0,0,0,1,0
3806,29,5,84,93109,3,0.8,1,0,0,0,0,0,0
1608,55,29,21,92028,4,0.7,3,0,0,0,0,0,0
1595,37,12,93,90025,1,2.8,1,0,0,1,0,1,0
772,42,18,71,91614,3,2.333333333333333,1,106,0,1,0,1,0
2612,33,8,78,95051,3,0.6,2,0,0,0,0,1,0
4662,43,19,129,95039,1,5.0,1,0,0,1,0,1,0
2274,27,1,83,91775,4,2.1,3,0,0,0,0,1,1
1869,25,1,118,92833,1,5.4,1,0,0,0,0,1,1
1086,51,26,11,92612,2,0.0,1,0,0,1,0,0,0
11,65,39,105,94710,4,2.4,3,0,0,0,0,0,0
3612,64,39,145,92705,1,0.9,1,0,0,0,0,0,0
1326,50,24,79,94304,1,0.3,1,120,0,0,0,1,0
3391,29,3,73,94720,3,0.3,3,0,0,0,0,0,0
1464,35,10,94,91343,1,0.0,1,174,0,0,0,1,0
807,53,27,44,94542,4,1.5,3,0,0,0,0,0,0
4261,57,31,52,94105,1,1.4,1,0,0,0,0,1,0
3986,65,40,32,90095,1,1.1,3,120,0,0,0,1,0
3772,31,7,109,91711,2,2.0,2,341,0,0,0,0,1
2109,56,32,85,94132,3,2.6666666666666665,1,0,0,1,0,1,0
4236,27,1,91,92173,2,0.2,1,0,0,0,0,1,0
4957,39,13,59,94109,4,0.2,3,0,0,1,0,0,1
2235,36,12,35,95812,4,0.4,2,0,0,0,0,1,0
3212,35,9,83,90277,2,4.5,3,0,0,0,0,1,0
964,39,14,24,94305,2,0.3,2,0,0,0,0,0,0
3416,36,12,93,90720,2,2.2,1,0,0,0,0,1,1
3754,30,4,34,95351,2,0.3,2,0,0,0,0,1,1
399,54,30,23,94608,2,0.4,1,0,0,0,0,0,0
2633,50,24,81,94720,1,4.9,1,248,0,0,0,1,0
4852,55,31,124,93407,2,0.3,1,0,0,0,0,1,0
2997,42,18,103,91367,1,3.333333333333333,1,0,1,1,1,1,1
705,56,32,129,94065,1,7.4,1,0,0,0,0,0,0
432,39,13,75,94305,3,2.1,1,224,0,0,0,1,0
293,30,5,38,94542,4,0.8,1,129,0,0,0,1,1
4868,38,12,61,94598,4,0.2,3,0,0,0,0,1,0
146,59,35,124,90007,1,7.4,1,0,0,0,0,0,1
4394,24,0,59,95521,4,1.6,1,0,0,0,0,0,0
2034,49,23,83,92126,1,0.3,1,0,0,0,0,1,1
4284,58,32,62,91320,3,2.2,3,217,0,0,1,1,1
1166,43,19,113,91203,1,1.7,1,0,0,0,0,0,0
3501,51,26,90,94110,1,2.8,2,0,0,0,0,1,1
2051,41,15,29,94024,2,0.8,3,98,0,0,0,0,0
2625,47,21,82,94109,3,2.1,1,0,0,0,0,0,0
4379,38,12,45,91768,4,1.2,2,138,0,0,0,1,0
340,39,13,89,92110,4,1.4,2,0,0,0,0,0,0
3880,28,4,101,95136,3,2.5,1,270,0,0,0,0,0
4633,54,29,62,94720,4,0.7,1,0,0,0,0,0,1
2974,47,22,82,92084,1,2.9,1,276,0,0,0,1,0
266,49,23,23,94305,4,0.6,3,98,0,1,0,0,0
2425,38,12,89,94583,4,1.4,2,0,0,0,0,0,0
1263,26,1,53,94720,2,1.6,3,0,0,0,0,1,0
1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0
3512,37,11,89,94609,1,1.5,3,0,0,0,0,1,0
272,40,14,70,94923,4,1.4,2,0,0,0,0,1,0
697,51,27,63,92251,2,1.0,3,82,0,0,0,1,0
748,57,32,21,94112,3,0.1,2,0,0,1,1,1,0
245,41,17,78,94025,4,0.8,1,78,0,0,0,1,0
318,40,16,119,91335,2,4.2,2,0,1,0,0,1,0
477,60,34,53,92717,1,0.8,2,0,0,1,0,0,1
2033,62,37,32,90266,3,0.2,1,0,0,1,0,0,1
958,56,32,88,94309,2,0.3,1,0,0,0,0,1,0
3817,55,30,70,94904,3,2.0,2,0,0,0,0,1,1
814,50,25,130,94720,1,1.1,2,0,1,0,0,1,0
4533,48,22,133,90073,2,3.1,2,0,1,0,0,1,0
1915,48,24,54,95616,1,1.6,2,186,0,0,0,1,0
4603,57,32,81,94305,2,3.7,1,226,0,0,0,1,1
3488,29,4,104,91711,4,1.8,3,0,0,0,0,0,1
1298,61,35,90,95814,4,1.9,2,0,0,0,0,1,0
4031,58,32,44,92354,1,0.8,2,0,0,0,0,0,0
1805,40,16,64,92661,4,2.6666666666666665,1,0,0,1,0,1,0
759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0
251,30,6,29,94305,3,1.0,2,117,0,0,0,0,0
2462,30,5,69,94302,1,0.8,2,0,0,0,0,1,0
546,43,19,28,94303,4,0.3,1,87,0,0,0,0,0
3242,41,15,55,94305,1,2.8,1,0,0,0,0,0,0
739,36,10,80,94596,4,2.2,2,0,0,0,0,1,0
311,57,32,39,90277,4,0.9,1,0,0,0,0,1,1
3781,49,25,109,92780,2,6.8,1,0,0,0,0,0,0
2942,60,35,122,92606,1,2.6,1,352,0,0,0,0,0
1132,57,27,90,91709,2,4.5,3,0,0,0,0,1,0
1450,63,37,109,90740,1,2.0,1,0,0,0,0,1,0
4920,41,16,68,92122,3,3.0,1,0,0,0,0,1,1
16,60,30,22,95054,1,1.5,3,0,0,0,0,1,1
3233,55,25,65,92093,4,2.0,3,0,0,0,0,1,0
2770,33,9,183,91320,2,8.8,3,582,1,0,0,1,0
3469,43,19,113,93933,2,1.8,2,0,0,0,0,0,1
921,27,1,42,94501,3,2.4,2,0,0,0,0,0,0
3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0
1373,39,13,139,95616,3,3.4,1,483,1,0,0,1,0
3588,28,4,29,94080,3,0.1,2,0,0,0,0,1,0
2545,58,34,90,95039,1,3.6,2,0,1,0,0,0,0
3599,37,11,61,95120,3,0.9,2,0,0,0,0,0,0
